sku,Price,"Cost Price","Retail Price","Sale Price"
TF-BRPINCLPLED-BK,40,0,,
TF-BRPINCLPLED-WH,40,0,,
TF-BRPL13W1000LD120-BK40K,75.72,0,,
TF-BRPL13W1000LD120-WH40K,75.72,0,,
TF-BRWINCLPLED-BK,45.72,0,,
TF-BRWINCLPLED-WH,45.72,0,,
TF-BRWL13W1000LD120-BK,80,0,,
TF-BRWL13W1000LD120-WH,80,0,,
TF-LTOPINCLPLED-BK,60,0,,
TF-LTOPINCLPLED-WH,60,0,,
TF-LTOPL13W1000LD120-BK-30K,108.6,0,,
TF-LTOPL13W1000LD120-BK-40K,108.6,0,,
TF-LTOPL13W1000LD120-WH-30K,108.6,0,,
TF-LTOPL13W1000LD120-WH-40K,108.6,0,,
TF-LTOLINCLPLED-BK,40,0,,
TF-LTOLINCLPLED-WH,40,0,,
TF-LTOLL13W1000LD120-BK-30K,101.43,0,,
TF-LTOLL13W1000LD120-BK-40K,101.43,0,,
TF-LTOLL13W1000LD120-WH-30K,101.43,0,,
TF-LTOLL13W1000LD120-WH-40K,101.43,0,,
MAG-MAGELJA-PACK12-W-E,417.55,0,,
MAG-MAGELJA-PACK12-W-P,421.3,0,,
MAG-MAGELJA-PACK12-B-E,417.55,0,,
MAG-MAGELJA-PACK12-B-P,421.3,0,,
MAG-MAGELJF-W-E,16.25,0,,
MAG-MAGELJF-W-P,19,0,,
MAG-MAGELJF-B-E,16.25,0,,
MAG-MAGELJF-B-P,19,0,,
ILP-CL2-2T5-DIM-WHP,250,0,,
ILP-CL2-2T5-DIM-BRP,250,0,,
ILP-C4-2T5-DIM-WHP,341.45,0,,
ILP-C4-2T5-DIM-BRP,341.45,0,,
ILP-C2-2T5-DIM-WHP,302.86,0,,
ILP-C2-2T5-DIM-BRP,302.86,0,,
TF-CLLLSF192L124WCDMV30KSAHC605WH,,,,
TF-CLLLSF192L124WCDMV30KWHHC605WH,,,,
TF-TOLL13W1000LD120-BK-30K,84.3,0,,
TF-TOLL13W1000LD120-BK-40K,84.3,0,,
TF-TOLL13W1000LD120-WH-30K,84.3,0,,
TF-TOLL13W1000LD120-WH-40K,84.3,0,,
TF-HTLL13W1000LD120-WH-30K,90,0,,
TF-HTLL13W1000LD120-WH-40K,90,0,,
TF-HTLL13W1000LD120-BK-30K,90,0,,
TF-HTLL13W1000LD120-BK-40K,90,0,,
TF-HTLINCLPLED-WH,64.3,0,,
TF-HTLINCLPLED-BK,64.3,0,,
TF-HTSL13W1000LD120-WH-30K,102.86,0,,
TF-HTSL13W1000LD120-WH-40K,102.86,0,,
TF-HTSL13W1000LD120-BK-30K,102.86,0,,
TF-HTSL13W1000LD120-BK-40K,102.86,0,,
TF-HTWL13W1000LD120-WH-30K,97.15,0,,
TF-HTWL13W1000LD120-WH-40K,97.15,0,,
TF-HTWL13W1000LD120-BK-30K,97.15,0,,
TF-HTWL13W1000LD120-BK-40K,97.15,0,,
TF-HTWINCLPLED-WH,50,0,,
TF-HTWINCLPLED-BK,50,0,,
TF-HTPL13W1000LD120-BK-30K,87.15,0,,
TF-HTPL13W1000LD120-BK-40K,87.15,0,,
TF-HTPL13W1000LD120-WH-30K,87.15,0,,
TF-HTPL13W1000LD120-WH-40K,87.15,0,,
TF-HTPINCLPLED-BK,52.86,0,,
TF-HTPINCLPLED-WH,52.86,0,,
TF-HOLL13W1000LD120-BK-30K,108.6,0,,
TF-HOLL13W1000LD120-BK-40K,108.6,0,,
TF-HOLL13W1000LD120-WH-30K,108.6,0,,
TF-HOLL13W1000LD120-WH-40K,108.6,0,,
TF-HOLINCLPLED-BK,58.6,0,,
TF-HOLINCLPLED-WH,58.6,0,,
TF-HOWL13W1000LD120-WH-30K,101.43,0,,
TF-HOWL13W1000LD120-WH-40K,101.43,0,,
TF-HOWL13W1000LD120-BK-30K,101.43,0,,
TF-HOWL13W1000LD120-BK-40K,101.43,0,,
TF-HOWINCLPLED-WH,54.3,0,,
TF-HOWINCLPLED-BK,54.3,0,,
TF-HOPL13W1000LD120-WH-30K,92.86,0,,
TF-HOPL13W1000LD120-WH-40K,92.86,0,,
TF-HOPL13W1000LD120-BK-30K,92.86,0,,
TF-HOPL13W1000LD120-BK-40K,92.86,0,,
TF-HOPINCLPLED-WH,50,0,,
TF-HOPINCLPLED-BK,50,0,,
TF-AOWL13W1000LD120-BK-30K,87.15,0,,
TF-AOWL13W1000LD120-BK-40K,87.15,0,,
TF-AOWL13W1000LD120-WH-30K,87.15,0,,
TF-AOWL13W1000LD120-WH-40K,87.15,0,,
TF-AOWINCLPLED-BK,48.6,0,,
TF-AOWINCLPLED-WH,48.6,0,,
TF-AOPL13W1000LD120-WH-30K,81.43,0,,
TF-AOPL13W1000LD120-WH-40K,81.43,0,,
TF-AOPL13W1000LD120-BK-30K,81.43,0,,
TF-AOPL13W1000LD120-BK-40K,81.43,0,,
TF-AOPINCLPLED-WH,42.86,0,,
TF-AOPINCLPLED-BK,42.86,0,,
TF-AOLL13W1000LD120-WH-30K,97.15,0,,
TF-AOLL13W1000LD120-WH-40K,97.15,0,,
TF-AOLL13W1000LD120-BK-30K,97.15,0,,
TF-AOLL13W1000LD120-BK-40K,97.15,0,,
TF-AOLINCLPLED-WH,57.15,0,,
TF-AOLINCLPLED-BK,57.15,0,,
TF-DHL13W1000LD120-BK40K,71.43,0,,
TF-DHL13W1000LD120-WH40K,71.43,0,,
TF-DHINCLPLED-BK,35.72,0,,
TF-DHINCLPLED-WH,35.72,0,,
TF-APWL13W1000LD120-BK40K,71.43,0,,
TF-APWL13W1000LD120-WH40K,71.43,0,,
TF-APWL11W912LMV-WH40K,101.43,0,,
TF-APWL11W912LMV-BK40K,101.43,0,,
TF-SCWL13W1000LD120-BK-30K,104.3,0,,
TF-SCWL13W1000LD120-BK-40K,104.3,0,,
TF-SCWL13W1000LD120-WH-30K,104.3,0,,
TF-SCWL13W1000LD120-WH-40K,104.3,0,,
TF-SCWINCLPLED-BK,71.43,0,,
TF-SCWINCLPLED-WH,71.43,0,,
TF-PRWL13W1000LD120-WH-30K,102.86,0,,
TF-PRWL13W1000LD120-WH-40K,102.86,0,,
TF-PRWL13W1000LD120-BK-30K,102.86,0,,
TF-PRWL13W1000LD120-BK-40K,102.86,0,,
TF-PRWINCLPLED-WH,42.86,0,,
TF-PRWINCLPLED-BK,42.86,0,,
TF-PRPL13W1000LD120-BK-30K,81.43,0,,
TF-PRPL13W1000LD120-BK-40K,81.43,0,,
TF-PRPL13W1000LD120-WH-30K,81.43,0,,
TF-PRPL13W1000LD120-WH-40K,81.43,0,,
TF-PRPINCLPLED-BK,40,0,,
TF-PRPINCLPLED-WH,40,0,,
TF-PRLL13W1000LD120-BK-30K,81.43,0,,
TF-PRLL13W1000LD120-BK-40K,81.43,0,,
TF-PRLL13W1000LD120-WH-30K,81.43,0,,
TF-PRLL13W1000LD120-WH-40K,81.43,0,,
TF-PRLINCLPLED-BK,42.86,0,,
TF-PRLINCLPLED-WH,42.86,0,,
TF-COPL13W1000LD120-BK-30K,74.3,0,,
TF-COPL13W1000LD120-BK-40K,74.3,0,,
TF-COPL13W1000LD120-WH-30K,74.3,0,,
TF-COPL13W1000LD120-WH-40K,74.3,0,,
TF-COLL13W1000LD120-BK-30K,80,0,,
TF-COLL13W1000LD120-BK-40K,80,0,,
TF-COLL13W1000LD120-WH-30K,80,0,,
TF-COLL13W1000LD120-WH-40K,80,0,,
TF-COLINCLPLED-BK,40,0,,
TF-COLINCLPLED-WH,40,0,,
TF-NOWL13W1000LD120-WH-30K,92.86,0,,
TF-NOWL13W1000LD120-WH-40K,92.86,0,,
TF-NOWL13W1000LD120-BK-30K,92.86,0,,
TF-NOWL13W1000LD120-BK-40K,92.86,0,,
TF-NOWL11W912LMV-BK-30K,122.86,0,,
TF-NOWL11W912LMV-BK-40K,122.86,0,,
TF-NOWL11W912LMV-WH-30K,122.86,0,,
TF-NOWL11W912LMV-WH-40K,122.86,0,,
TF-NOWINCLPLED-BK,52.86,0,,
TF-NOWINCLPLED-WH,52.86,0,,
TF-NOP2L26W2000LD120-BK40K,171.43,0,,
TF-NOP2L26W2000LD120-WH40K,171.43,0,,
TF-NOP2INCLPLED-BK,102.86,0,,
TF-NOP2INCLPLED-WH,102.86,0,,
TF-CEOL11W912LMV-BK40K,104.3,0,,
TF-CEOL11W912LMV-WH40K,104.3,0,,
TF-CEOL13W1000LD120-BK40K,70,0,,
TF-CEOL13W1000LD120-WH40K,70,0,,
TF-WPCINCLPLED-WHCSJ,30,0,,
TF-WPCINCLPLED-BKCSJ,30,0,,
TF-BCCINCLPLEDWHCAG,,0,,
TF-BPCINCLPLEDWHWAG-WH,31.43,0,,
TF-BCCINCLPLED-BKCAG,30,0,,
TF-BCCINCLPLED-WHCAG,30,0,,
TF-CBPL11W912LMV-WH40K,104.3,0,,
TF-CBPL11W912LMV-BK40K,104.3,0,,
TF-CBPL13W1000LD120-WH,71.43,0,,
TF-CBPL13W1000LD120-BK,71.43,0,,
TF-F1303L22W1824LMV-WH-40K,152.86,0,,
TF-F1303L22W1824LMV-WH-50K,152.86,0,,
TF-F1303L22W1824LMV-BK-40K,152.86,0,,
TF-F1303L22W1824LMV-BK-50K,152.86,0,,
TF-F1303L23W1900LD120-WH-30K,105.72,0,,
TF-F1303L23W1900LD120-WH-40K,105.72,0,,
TF-F1303L23W1900LD120-BK-30K,105.72,0,,
TF-F1303L23W1900LD120-BK-40K,105.72,0,,
TF-OUTEYMW15W1200LD120-BK-30K,141.43,0,,
TF-OUTEYMW15W1200LD120-BK-40K,141.43,0,,
TF-OUTEYMW15W1200LD120-WH-30K,141.43,0,,
TF-OUTEYMW15W1200LD120-WH-40K,141.43,0,,
TF-SMC11L28W1700LD12030K-WH,71.43,0,,
TF-SMC11L28W1700LD12030K-BN,78.6,0,,
SP-1015D-06-3000K,35.75,0,,
SP-1015D-62-3000K,36.15,0,,
SP-3-4310D-05-3000K,68.9,0,,
SP-3-4310D-05-3500K,68.9,0,,
SP-3-4310D-05-4000K,68.9,0,,
SP-3-4310D-05-5000K,68.9,0,,
SP-3-4310D-08-3000K,70.72,0,,
SP-3-4310D-08-3500K,70.72,0,,
SP-3-4310D-08-4000K,70.72,0,,
SP-3-4310D-08-5000K,70.72,0,,
GL-LCXS-2-W-GR,39.93,0,,
GL-LCXS-2-B-GR,58.5,0,,
GL-DCS-14-17-120D-930-NS,44.15,0,,
GL-DCS-14-17-120D-930-ORB,44.15,0,,
GL-DCF-11-13-120D-930-NS,,0,,
GL-DCF-11-13-120D-930-ORB,,0,,
GL-THF-20-120-850-WH-CASE8,774.3,0,,
GL-THF-20-120-850-BR-CASE8,774.3,0,,
RP-8570WH-15-3K,46.64,0,,
RP-8570WH-15-4K,46.64,0,,
RP-8570WH-20-3K,60.5,0,,
RP-8570WH-20-4K,60.5,0,,
RP-8570FS-15-3K,27.14,0,,
RP-8570FS-15-4K,27.14,0,,
RP-8570FS-20-3K,32.86,0,,
RP-8570FS-20-4K,32.86,0,,
RP-8821WH-3K,23.6,0,,
RP-8821BN-3K,27.22,0,,
RP-8821OB-3K,27.22,0,,
RP-8748WH-90-3K,24.36,0,,
RP-8748WH-90-4K,12.86,0,,
RP-8748BN-90-3K,12.86,0,,
RP-8748BN-90-4K,12.86,0,,
RP-8748OB-90-3K,12.86,0,,
RP-8748OB-90-4K,12.86,0,,
RP-7602-WH,13.3,0,,
RP-7602-BK,13.3,0,,
RP-7602-BA,14,0,,
RP-7604-WH,22.86,0,,
RP-7604-BK,22.86,0,,
RP-7604-BA,25.07,0,,
RP-7606-WH,39.08,0,,
RP-7606-BK,39.08,0,,
RP-7606-BA,40.85,0,,
RP-7608-WH,45.14,0,,
RP-7608-BK,45.14,0,,
RP-7608-BA,50.14,0,,
RP-7526-WH,16.35,0,,
RP-7526-BK,16.35,0,,
RP-7526-BA,17.2,0,,
RP-7528-WH,12.5,0,,
RP-7528-BK,12.5,0,,
RP-7528-BA,13.3,0,,
RP-7620-WH,4.5,0,,
RP-7620-BK,6,0,,
RP-7621-WH,10.36,0,,
RP-7621-BK,10.36,0,,
RP-7623WH,6,0,,
RP-7623BK,6,0,,
RP-7623BA,6.72,0,,
RP-7624-WH,14.6,0,,
RP-7624-BK,14.6,0,,
RP-7624-BA,15.5,0,,
RP-7625-WH,19.6,0,,
RP-7625-BK,19.6,0,,
RP-7629WH,7.43,0,,
RP-7629BK,7.43,0,,
RP-7629BA,8.86,0,,
RP-7634-WH,11.8,0,,
RP-7634-BK,11.8,0,,
RP-7634-BA,12.5,0,,
RP-7638-WH,8.14,0,,
RP-7638-BK,8.14,0,,
RP-7638-BA,8.14,0,,
RP-7640WH,13.3,0,,
RP-7640BK,13.3,0,,
RP-7640BA,14,0,,
RP-7642BK,15.6,0,,
RP-7642WH,15.6,0,,
RP-7644WH,13.3,0,,
RP-7644BK,13.3,0,,
RP-7651WH,13.3,0,,
RP-7651BK,13.3,0,,
RP-7681WH,1.6,0,,
RP-7681BK,1.6,0,,
RP-7681BA,1.6,0,,
RP-7551G-WH,19.6,0,,
RP-7551G-BA,19.6,0,,
RP-7554WH,36.43,0,,
RP-7554BK,36.43,0,,
RP-7554BA,36.43,0,,
RP-7574BA,28.6,0,,
RP-7574WH,54.5,0,,
RP-7575WH,48.07,0,,
RP-7575BK,48.07,0,,
RP-7575BA,49.6,0,,
RP-7576WH-D,28.6,0,,
RP-7576BK-D,28.6,0,,
RP-7576BA-D,28.6,0,,
RP-7578WH,48.07,0,,
RP-7578BK,48.07,0,,
RP-7578BA,49.6,0,,
RP-7943-WH-13-27,72.5,0,,
RP-7943-WH-13-41,72.5,0,,
RP-7943-WH-18-27,75.35,0,,
RP-7943-WH-18-41,75.35,0,,
RP-7943-WH-23-27,76.8,0,,
RP-7943-WH-23-41,76.8,0,,
RP-7943-BA-13-27,78.6,0,,
RP-7943-BA-13-41,78.6,0,,
RP-7943-BA-18-27,81.45,0,,
RP-7943-BA-18-41,81.45,0,,
RP-7943-BA-23-27,82.9,0,,
RP-7943-BA-23-41,82.9,0,,
RP-7953BK,144.3,0,,
RP-7953WH,144.3,0,,
RP-7953BA,147.14,0,,
RP-7953-4BK,176.3,0,,
RP-7953-4WH,176.3,0,,
RP-7953-4BA,177.8,0,,
RP-8918BK,18.5,0,,
RP-8918WH,18.5,0,,
RP-8918BA,20.72,0,,
RP-8924WH,45.8,0,,
RP-8924BK,45.8,0,,
RP-8924BA,48.64,0,,
RP-REL7LED-OB,204,0,,
RP-REL7LED-WH,204,0,,
RP-4902-1-BN,54.5,0,,
RP-4902-1-OB,28.6,0,,
RP-4401LED-BA,40,0,,
RP-4401LED-BK,55.93,0,,
RP-4345-BN,170,0,,
RP-4345-OB,170,0,,
RP-4335-BN,28.6,0,,
RP-4335-WH,28.6,0,,
RP-4335-OB,28.6,0,,
RP-4334-WH,21.45,0,,
RP-4334-OB,21.45,0,,
RP-4329-OB-3K-T,27.35,0,,
RP-4329-OB-4K-T,27.35,0,,
RP-4329-WH-3K-T,88.86,0,,
RP-4329-WH-4K-T,88.86,0,,
RP-4329-BN-3K-T,91.8,0,,
RP-4329-BN-4K-T,91.8,0,,
RP-4326D-30-WH,78.6,0,,
RP-4326D-30-BN,78.6,0,,
RP-4326D-30-OB,78.6,0,,
RP-4313-30-WH,65.72,0,,
RP-4313-30-BN,65.72,0,,
RP-4313-30-OB,65.72,0,,
LT-CMED511-WH-2700K,71.45,43.18,,
LT-CMED511-WH-3000K,71.45,43.18,,
LT-CMED511-WH-3500K,71.45,43.18,,
LT-CMED511-WH-4000K,71.45,43.18,,
LT-CMED511-BK-2700K,71.45,43.18,,
LT-CMED511-BK-3000K,71.45,43.18,,
LT-CMED511-BK-3500K,71.45,43.18,,
LT-CMED511-BK-4000K,71.45,43.18,,
LT-CMED511-BN-2700K,71.45,43.18,,
LT-CMED511-BN-3000K,71.45,43.18,,
LT-CMED511-BN-3500K,71.45,43.18,,
LT-CMED511-BN-4000K,71.45,43.18,,
LT-CMED511-SN-2700K,71.45,43.18,,
LT-CMED511-SN-3000K,71.45,43.18,,
LT-CMED511-SN-3500K,71.45,43.18,,
LT-CMED511-SN-4000K,71.45,43.18,,
LT-CMED511-C-2700K,71.45,43.18,,
LT-CMED511-C-3000K,71.45,43.18,,
LT-CMED511-C-3500K,71.45,43.18,,
LT-CMED511-C-4000K,71.45,43.18,,
EN-6061-I,0.8,0,,
EN-6061-WH,0.8,0,,
TF-LINPF254MV-WHHC301WH,440,0,,
TF-LINPF254MV-SLHC301WH,484.3,0,,
TF-LINPF254MV-BKHC301WH,484.3,0,,
TF-LINPF254MV-RDHC301WH,484.3,0,,
TF-LINPF254MV-INHC301WH,484.3,0,,
TF-WLINPF2548MV-WH,527.15,0,,
TF-WLINPF2548MV-BK,575.72,0,,
TF-WLINPF2548MV-SL,575.72,0,,
TF-WLINPF2548MV-IN,575.72,0,,
SP-3-4161D-05-3000K,49.45,0,,
SP-3-4161D-05-4000K,49.45,0,,
SP-3-4161D-05-5000K,49.45,0,,
SP-3-4161D-06-3000K,49.45,0,,
SP-3-4161D-06-4000K,49.45,0,,
SP-3-4161D-06-5000K,49.45,0,,
RP-7553WH,35,0,,
RP-7553BK,35,0,,
RP-7580WH,58.86,0,,
RP-7580BK,58.86,0,,
RP-7580BA,60.5,0,,
AL-MVP-1-BK,31.6,0,,
AL-MVP-1-WH,31.6,0,,
AL-MVP-1-NK,33.15,0,,
EN-62080-I,2.9,0,,
EN-62080-W,2.9,0,,
EN-62081-I,5.73,0,,
EN-62081-W,5.73,0,,
WM-SCL-CS1P-6FT,25.74,17.9,,
WM-SCL-CS1P-6FT-BK,31.3,21.9,,
WM-SCL-CS1-6FT,11.74,7.94,,
WM-SCL-CS1-6FT-BK,14.2,9.94,,
WM-TR1-S-10W-WH-30K,63.74,39.9,,
WM-TR1-S-10W-WH-40K,63.74,39.9,,
WM-TR1-S-10W-BK-30K,63.74,39.9,,
WM-TR1-S-10W-BK-40K,63.74,39.9,,
WM-TR1-R-10W-BK-30K,63.74,39.9,,
WM-TR1-R-10W-BK-40K,63.74,39.9,,
WM-TR1-R-10W-BK-50K,63.74,0,,
WM-TR1-R-10W-WH-30K,63.74,39.9,,
WM-TR1-R-10W-WH-40K,63.74,39.9,,
WM-TR1-R-10W-WH-50K,63.74,39.9,,
WM-LED-PL1WHT,31.35,21.94,,
WM-LED-PL1NKL,31.35,21.94,,
WM-LED-PL1BLK,31.35,21.94,,
WM-WMX-MCTP-D,184.74,114.9,,
WM-WMX-MCTP-D-WH,184.74,114.9,,
WM-LAL-12V-118-31-30K-BK,69.74,48.42,,
WM-LAL-12V-118-31-30K-BR,69.74,48.42,,
WM-LAL-12V-122-31-30K-BK,82.74,57.65,,
WM-LAL-12V-122-31-30K-BR,82.74,57.65,,
WM-LAL-12V-124-31-30K-BK,70.74,49.13,,
WM-LAL-12V-124-31-30K-BR,70.74,49.13,,
WM-LAL-12V-124-15-30K-BK,60.74,42.26,,
WM-LAL-12V-124-15-30K-BR,60.74,42.26,,
WM-LAL-12V-117-31-30K-BK,73.74,51.35,,
WM-LAL-12V-117-31-30K-BR,73.74,51.35,,
WM-LAL-12V-128-31-30K-BK,64.74,45.1,,
WM-LAL-12V-128-31-30K-BR,64.74,45.1,,
WM-LAL-12V-127-23-30K-BR,51.74,35.64,,
WM-LAL-12V-127-23-30K-BK,51.74,35.64,,
WM-LAL-12V-120-23-30K-BK,69.74,48,,
WM-LAL-12V-120-23-30K-BR,69.74,48,,
RP-8523WH-90-3K,20.72,0,,
RP-8523WH-90-4K,20.72,0,,
RP-8523BK-90-3K,20.72,0,,
RP-8523BK-90-4K,20.72,0,,
RP-8523OB-90-3K,24.36,0,,
RP-8523OB-90-4K,24.36,0,,
RP-8523BN-90-3K,24.36,0,,
RP-8523BN-90-4K,24.36,0,,
RP-7588WH,77.22,0,,
RP-7588BK,77.22,0,,
RP-7588BA,77.22,0,,
RP-7587-WH,28.6,0,,
RP-7587-BK,28.6,0,,
RP-7586-WH,18.6,0,,
RP-7586-BK,18.6,0,,
RP-7586-BA,18.6,0,,
RP-7584WH,47.22,0,,
RP-7584BK,47.22,0,,
RP-7584BA,49.6,0,,
GL-OWS-9-120-830-GY,39.3,0,,
GL-OWS-9-120-830-BR,39.3,0,,
EX-PTL-200W-30K-PCN-BK,624.15,0,,
EX-PTL-200W-30K-PCN-BK-HV,684.3,0,,
EX-PTL-200W-30K-NO-BK,598.6,0,,
EX-PTL-200W-30K-NO-BK-HV,655.75,0,,
EX-PTL-200W-30K-PCN-WH,624.15,0,,
EX-PTL-200W-30K-PCN-WH-HV,684.3,0,,
EX-PTL-200W-30K-NO-WH,598.6,0,,
EX-PTL-200W-30K-NO-WH-HV,655.75,0,,
EX-PTL-200W-30K-PCN-GR,624.15,0,,
EX-PTL-200W-30K-PCN-GR-HV,684.3,0,,
EX-PTL-200W-30K-NO-GR,598.6,0,,
EX-PTL-200W-30K-NO-GR-HV,655.75,0,,
WM-LDSL-MCT-D-BZ,130.74,0,,
WM-LDSL-MCT-D-SIL,130.74,0,,
WM-WMCS-UDL-MCT-BR-DT,106.74,61.9,,
WM-WMCS-UDL-MCT-BN-DT,106.74,61.9,,
WM-WMCS-UDL-MCT-WH-DT,106.74,61.9,,
WM-WMCS-UDL-MCT-BK-DT,106.74,61.9,,
WM-WMCS-DL-MCT-BR-DT,99.74,57.9,,
WM-WMCS-DL-MCT-BN-DT,99.74,57.9,,
WM-WMCS-DL-MCT-WH-DT,99.74,57.9,,
WM-WMCS-DL-MCT-BK-DT,99.74,57.9,,
WM-WMCL-UDL-MCT-BN,,114.9,,
WM-WMCL-UDL-MCT-BR,,114.9,,
WM-WMCL-UDL-MCT-WH,,114.9,,
WM-WMCL-UDL-MCT-BK,,114.9,,
WM-WMC-UDL-MCT-BR-DT,,73.9,,
WM-WMC-UDL-MCT-BN-DT,,73.9,,
WM-WMC-UDL-MCT-WH-DT,,73.9,,
WM-WMC-UDL-MCT-BK-DT,,73.9,,
WM-LFXPRO-LG-50-150W-MCTP-DB,,0,,
WM-LFXPRO-LG-50-150W-MCTP-WH,309.74,189.9,,
WM-LFXPRO-LG-50-150W-MCTP-BK,309.74,189.9,,
WM-LFXPRO-XL-150-300W-MCTP-DB,,259.9,,
WM-LFXPRO-XL-150-300W-MCTP-WH,485.74,299.9,,
WM-LFXPRO-XL-150-300W-MCTP-BL,485.74,299.9,,
WM-LFX-SM-10-30W-MCTP-KN,,56.9,,
WM-LFX-SM-10-30W-MCTP-KN-WH,98.74,57.9,,
WM-LFX-MD-15-50W-MCTP-KN,,65.9,,
WM-LFX-MD-15-50W-MCTP-KN-WH,113.74,68.9,,
WM-LRS-G-MCT-C90-BK,,46.9,,
WM-LRS-G-MCT-C90-WH,,46.9,,
WM-LRS-G-MCT-C90-MGBR,77.74,48.9,,
WM-LRS-H-MCT-C90-BK,,48.9,,
WM-LRS-H-MCT-C90-WH,,48.9,,
WM-LRS-H-MCT-C90-MGBR,78.74,49.9,,
WM-LRS-F-MCT-C90-BK,,46.9,,
WM-LRS-F-MCT-C90-WH,,46.9,,
WM-LRS-F-MCT-C90-MGBR,77.74,48.9,,
WM-LRS-E-MCT-C90-BK,,45.9,,
WM-LRS-E-MCT-C90-WH,,45.9,,
WM-LRS-E-MCT-C90-MGBR,74.74,46.9,,
WM-WMC2-DL-MCT-BR-DT,,44.9,,
WM-WMC2-DL-MCT-BN-DT,,44.9,,
WM-WMC2-DL-MCT-WH-DT,,44.9,,
WM-WMC2-DL-MCT-BK-DT,,44.9,,
ILP-SWP-3L-U-CCTS-BRZ,111.45,0,,
ILP-SWP-3L-U-CCTS-BLK,111.45,0,,
ILP-SWP-3L-U-CCTS-SLV,111.45,0,,
ILP-SWP-3L-U-CCTS-WHT,111.45,0,,
ILP-SWP-5L-U-CCTS-BRZ,184.3,0,,
ILP-SWP-5L-U-CCTS-BLK,184.3,0,,
ILP-SWP-5L-U-CCTS-SLV,184.3,0,,
ILP-SWP-5L-U-CCTS-WHT,184.3,0,,
ILP-SWP-8L-U-CCTS-BRZ,218.6,0,,
ILP-SWP-8L-U-CCTS-BLK,218.6,0,,
ILP-SWP-8L-U-CCTS-SLV,218.6,0,,
ILP-SWP-8L-U-CCTS-WHT,218.6,0,,
ILP-SWP-10L-U-CCTS-BRZ,252.86,0,,
ILP-SWP-10L-U-CCTS-BLK,252.86,0,,
ILP-SWP-10L-U-CCTS-SLV,252.86,0,,
ILP-SWP-10L-U-CCTS-WHT,252.86,0,,
RP-4406-30-BA,,0,,
RP-4406-30-OB,,0,,
RP-4406-30-BK,,0,,
RP-8920-BA,,0,,
RP-8920-BK,,0,,
RP-8920-OB,,0,,
RP-8920-WH,,0,,
RP-1046BN-BN,,0,,
RP-1046BN-WT,,0,,
RP-4422BA-D,,0,,
RP-4422BK-D,,0,,
RP-4422OB-D,,0,,
RP-4314-1-30-BN,87.43,0,,
RP-4314-1-30-OB,91.8,0,,
RP-4314-1-30-WH,,0,,
RP-4329-1BN-3K,99.07,0,,
RP-4329-1BN-4K,99.07,0,,
RP-4329-1WH-3K,,0,,
RP-4329-1WH-4K,,0,,
RP-4330-1BN-3K,115.14,0,,
RP-4330-1BN-4K,115.14,0,,
RP-4330-1WH-3K,,0,,
RP-4330-1WH-4K,,0,,
RP-4313-1-30-BN,,0,,
RP-4313-1-30-OB,,0,,
RP-4313-1-30-WH,,0,,
RP-4503-30-BN,,0,,
RP-4503-30-WH,,0,,
RP-4503-30-BR,,0,,
RP-4503-30-WHITE,,0,,
RP-1046LED-BN-BN,,0,,
RP-1046LED-BN-WT,,0,,
RP-1046LED-OB-WT,,0,,
RP-1046LED-WW-WW,,0,,
RP-4421BA-D,,0,,
RP-4421BK-D,,0,,
RP-4421OB-D,,0,,
RP-1RP88LED-BK,21.43,0,,
RP-1RP88LED-BN,42.72,0,,
RP-1RP88LED-OB,42.72,0,,
RP-1RP89LED-BK,,0,,
WM-WMC2-UDL-MCT-BR-DT,,55.9,,
WM-WMC2-UDL-MCT-BN-DT,,55.9,,
WM-WMC2-UDL-MCT-WH-DT,,55.9,,
WM-WMC2-UDL-MCT-BK-DT,,55.9,,
RP-1RP84BN-LED,,0,,
RP-1RP84OB-LED,,0,,
RP-1RP84WW-LED,,0,,
RP-1RP83BN-LED,,0,,
RP-1RP83OB-LED,,0,,
RP-1RP83WH-LED,,0,,
WM-WMC3-DL-MCT-BR-DT,,49.9,,
WM-WMC3-DL-MCT-BN-DT,,49.9,,
WM-WMC3-DL-MCT-WH-DT,,49.9,,
WM-WMC3-DL-MCT-BK-DT,,49.9,,
RP-1RP69LED-BP,,0,,
RP-1RP69LED-MBK,,0,,
RP-1RP69LED-OB,,0,,
RP-1RP69LED-WH,,0,,
RP-1RP32BK-LED,,0,,
RP-1RP32BN-LED,,0,,
RP-1RP32OB-LED,35.72,0,,
RP-1RP32WW-LED,,0,,
WM-WMC3-UDL-MCT-BR-DT,,69.9,,
WM-WMC3-UDL-MCT-BN-DT,,69.9,,
WM-WMC3-UDL-MCT-WH-DT,,69.9,,
WM-WMC3-UDL-MCT-BK-DT,,69.9,,
RP-1RP31BN-LED,,0,,
RP-1RP31OB-LED,35.75,0,,
RP-1RP31WW-LED,,0,,
WM-WMCL-DL-MCT-BR,,105.9,,
WM-WMCL-DL-MCT-BN,,105.9,,
WM-WMCL-DL-MCT-WH,,105.9,,
WM-WMCL-DL-MCT-BK,,105.9,,
RP-8821-1-BN-3K,28.72,0,,
RP-8821-1-OB-3K,28.72,0,,
RP-8821-1-WH-3K,,0,,
RP-8822-1-BN-3K,,0,,
RP-8822-1-OB-3K,,0,,
RP-8822-1-WH-3K,,0,,
RP-8771BN-90-3K-D,,0,,
