product_id,parent_sku,sku,price,calculated_price,sale_price,retail_price,map_price,cost_price,"Main Cable Length","Wattage & Lumen Options","Color Temperature (CCT)"," Wattage Options","Voltage Options"," Main Cable Length","Finish Options"," Output Voltage","Fixture Wattage","Lens Options","Height Options","Fixture Options","End Cap Finish Options","Wattage & Optics Options","Wattage & Optic Options"," Driver Option","LED Module & Wattage Options","Select Size","Select Size (W x L)","End Cap Options","Wattage  Options",WattageOptions,"Wattage & Globe Options"," Metal Trim Ring Finish","Reflector Finish","Wattage & Lumen","Pendant Mounting Kit"
2057,NL-NBQL,NL-NBQL-75W-30K-HV,194.3,194.3,,,,0,,"75 Watts / 11,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-30K-HV,194.3,194.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-30K-HV,194.3,194.3,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-V,194.3,194.3,,,,0,,"75 Watts / 11,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-V,194.3,194.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-V,194.3,194.3,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-HV,194.3,194.3,,,,0,,"75 Watts / 11,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-HV,194.3,194.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-40K-HV,194.3,194.3,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-V,194.3,194.3,,,,0,,"75 Watts / 11,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-V,194.3,194.3,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-V,194.3,194.3,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-HV,194.3,194.3,,,,0,,"75 Watts / 11,250 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-HV,194.3,194.3,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-75W-50K-HV,194.3,194.3,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-V,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-V,228.6,228.6,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-V,228.6,228.6,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-HV,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-HV,228.6,228.6,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-30K-HV,228.6,228.6,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-V,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-V,228.6,228.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-V,228.6,228.6,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-HV,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-HV,228.6,228.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-40K-HV,228.6,228.6,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-V,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-V,228.6,228.6,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-V,228.6,228.6,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-HV,228.6,228.6,,,,0,,"100 Watts / 15,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-HV,228.6,228.6,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-100W-50K-HV,228.6,228.6,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-V,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-V,235.75,235.75,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-V,235.75,235.75,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-HV,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-HV,235.75,235.75,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-30K-HV,235.75,235.75,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-V,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-V,235.75,235.75,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-V,235.75,235.75,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-HV,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-HV,235.75,235.75,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-40K-HV,235.75,235.75,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-V,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-V,235.75,235.75,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-V,235.75,235.75,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-HV,235.75,235.75,,,,0,,"150 Watts / 22,500 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-HV,235.75,235.75,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-150W-50K-HV,235.75,235.75,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-V,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-V,297.15,297.15,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-V,297.15,297.15,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-HV,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-HV,297.15,297.15,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-30K-HV,297.15,297.15,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-V,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-V,297.15,297.15,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-V,297.15,297.15,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-HV,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-HV,297.15,297.15,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-40K-HV,297.15,297.15,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-V,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-V,297.15,297.15,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-V,297.15,297.15,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-HV,297.15,297.15,,,,0,,"200 Watts / 26,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-HV,297.15,297.15,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-200W-50K-HV,297.15,297.15,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-V,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-V,392.9,392.9,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-V,392.9,392.9,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-HV,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-HV,392.9,392.9,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-30K-HV,392.9,392.9,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-V,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-V,392.9,392.9,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-V,392.9,392.9,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-HV,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-HV,392.9,392.9,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-40K-HV,392.9,392.9,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-V,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-V,392.9,392.9,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-V,392.9,392.9,,,,0,,,,,100-277V,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-HV,392.9,392.9,,,,0,,"300 Watts / 45,000 Lumens",,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-HV,392.9,392.9,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2057,NL-NBQL,NL-NBQL-300W-50K-HV,392.9,392.9,,,,0,,,,,347-480V,,,,,,,,,,,,,,,,,,,,,,
2113,PS-HB-18Y-PAD,PS-HB-18Y-PAD-60,9.15,9.15,,,,0,"60"" cable (standard)",,,,,"60"" cable (standard)",,,,,,,,,,,,,,,,,,,,,
2113,PS-HB-18Y-PAD,PS-HB-18Y-PAD-120,11.75,11.75,,,,0,"120"" cable",,,,,"120"" cable",,,,,,,,,,,,,,,,,,,,,
2113,PS-HB-18Y-PAD,PS-HB-18Y-PAD-180,13.75,13.75,,,,0,"180"" cable",,,,,"180"" cable",,,,,,,,,,,,,,,,,,,,,
2113,PS-HB-18Y-PAD,PS-HB-18Y-PAD-240,15.75,15.75,,,,0,"240"" cable",,,,,"240"" cable",,,,,,,,,,,,,,,,,,,,,
2121,BL-DBEL,BL-DBEL-BR-SDT,127.95,127.95,,,,0,,,,,,,"Bronze (standard)",,,,,,,,,,,,,,,,,,,,
2121,BL-DBEL,BL-DBEL-B-SDT,127.95,127.95,,,,0,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
2121,BL-DBEL,BL-DBEL-WH-SDT,127.95,127.95,,,,0,,,,,,,White,,,,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-65,98.6,98.6,,,,0,,,,,,,,"6 Volts",,,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-65,98.6,98.6,,,,0,,,,,,,,,"50 Watts",,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-610,123.25,123.25,,,,0,,,,,,,,"6 Volts",,,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-610,123.25,123.25,,,,0,,,,,,,,,"100 Watts",,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-125,98.6,98.6,,,,0,,,,,,,,"12 Volts",,,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-125,98.6,98.6,,,,0,,,,,,,,,"50 Watts",,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-1210,123.25,123.25,,,,0,,,,,,,,"12 Volts",,,,,,,,,,,,,,,,,,,
2122,BL-DXR,BL-DXR-1210,123.25,123.25,,,,0,,,,,,,,,"100 Watts",,,,,,,,,,,,,,,,,,
2124,BL-LEDR5HO,BL-LEDR5HO-,33.95,33.95,,,,0,,,,,,,White,,,,,,,,,,,,,,,,,,,,
2124,BL-LEDR5HO,BL-LEDR5HO-B,33.95,33.95,,,,0,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-105W-40K,108.45,108.45,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-105W-40K,108.45,108.45,,,,0,,,,105W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-155W-40K,142.85,142.85,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-155W-40K,142.85,142.85,,,,0,,,,155W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-170W-40K,178.35,178.35,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-170W-40K,178.35,178.35,,,,0,,,,170W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-210W-40K,189.1,189.1,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-210W-40K,189.1,189.1,,,,0,,,,210W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-300W-40K,242.75,242.75,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-300W-40K,242.75,242.75,,,,0,,,,300W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-105W-50K,108.45,108.45,,,,0,,,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-105W-50K,108.45,108.45,,,,0,,,,105W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-155W-50K,142.85,142.85,,,,0,,,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-155W-50K,142.85,142.85,,,,0,,,,155W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-170W-50K,178.35,178.35,,,,0,,,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-170W-50K,178.35,178.35,,,,0,,,,170W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-210W-50K,189.1,189.1,,,,0,,,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-210W-50K,189.1,189.1,,,,0,,,,210W,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-300W-50K,242.75,242.75,,,,0,,,"5000K (Standard)",,,,,,,,,,,,,,,,,,,,,,,,
2125,PI-PT-HBL4,PI-PT-HBL4-300W-50K,242.75,242.75,,,,0,,,,300W,,,,,,,,,,,,,,,,,,,,,,,
2126,BL-PAR-1,BL-PAR-1W,27.86,27.86,,,,0,,,,,,,White,,,,,,,,,,,,,,,,,,,,
2126,BL-PAR-1,BL-PAR-1B,27.86,27.86,,,,0,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
2134,ILP-AL-375WU,ILP-AL-375WU-30TIVUPMB,2500,2500,,,,1000,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2134,ILP-AL-375WU,ILP-AL-375WU-40TIVUPMB,2600,2600,,,,1100,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2134,ILP-AL-375WU,ILP-AL-375WU-50TIVUPMB,2700,2700,,,,1200,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2136,ILP-AL-225WU,ILP-AL-225WU-30TIVUPMB,610,610,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2136,ILP-AL-225WU,ILP-AL-225WU-40TIVUPMB,610,610,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2136,ILP-AL-225WU,ILP-AL-225WU-50TIVUPMB,610,610,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2141,ILP-AL-90WU,ILP-AL-90WU-30TIVUPMB,384.3,384.3,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2141,ILP-AL-90WU,ILP-AL-90WU-40TIVUPMB,384.3,384.3,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2141,ILP-AL-90WU,ILP-AL-90WU-50TIVUPMB,384.3,384.3,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2181,ILP-BLFT-15WLED-UNIV-4000K,ILP-BLFT-15WLED-UNIV-4000K-BRZ,544.3,544.3,,,,0,,,,,,,Bronze,,,,,,,,,,,,,,,,,,,,
2181,ILP-BLFT-15WLED-UNIV-4000K,ILP-BLFT-15WLED-UNIV-4000K-BLK,544.3,544.3,,,,0,,,,,,,Black,,,,,,,,,,,,,,,,,,,,
2224,EL-EB30-11W,EL-EB30-11W-3020e-CASE25,2.74,2.74,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
2224,EL-EB30-11W,EL-EB30-11W-3000e-CASE25,2.74,2.74,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2224,EL-EB30-11W,EL-EB30-11W-3040e-CASE25,2.74,2.74,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2224,EL-EB30-11W,EL-EB30-11W-3050e-CASE25,2.74,2.74,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2225,EL-EA21-22W,EL-EA21-22W-1020eh-CASE5,8.36,8.36,,,,0,,,2700K,,,,,,,,,,,,,,,,,,,,,,,,
2225,EL-EA21-22W,EL-EA21-22W-1000eh-CASE5,8.36,8.36,,,,0,,,3000K,,,,,,,,,,,,,,,,,,,,,,,,
2225,EL-EA21-22W,EL-EA21-22W-1040eh-CASE5,8.36,8.36,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2225,EL-EA21-22W,EL-EA21-22W-1050eh-CASE5,8.36,8.36,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2227,EL-ET5-2,EL-ET5-24W-304H,250,250,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
2227,EL-ET5-2,EL-ET5-24W-305H,250,250,,,,0,,,5000K,,,,,,,,,,,,,,,,,,,,,,,,
2291,DG-HLV4AOQ,DG-HLV4AOQ-F112-U-40K-CP,1488.6,1488.6,,,,0,,,,"112 Watts",,,,,,,,,,,,,,,,,,,,,,,
2291,DG-HLV4AOQ,DG-HLV4AOQ-F112-U-40K-CP,1488.6,1488.6,,,,0,,,,,120-277v,,,,,,,,,,,,,,,,,,,,,,
2291,DG-HLV4AOQ,DG-HLV4AOQ-F112-U-40K-CP,1488.6,1488.6,,,,0,,,4000K,,,,,,,,,,,,,,,,,,,,,,,,
